2018;4;20;31521;31521.5;2519;22;3.333;4.000;6.000;5.667;4.333;5.000;5.333;3.333;18;27;80;67;32;48;56;18;43;16;73.0;73.7;2
2018;4;21;31522;31522.5;2519;23;3.000;2.667;2.667;2.000;2.333;3.333;3.000;1.333;15;12;12;7;9;18;15;5;12;27;76.8;77.5;2
2018;4;22;31523;31523.5;2519;24;1.333;1.667;1.000;0.333;1.667;1.000;1.000;1.667;5;6;4;2;6;4;4;6;5;22;75.7;76.5;2
2018;4;23;31524;31524.5;2519;25;2.667;1.667;0.333;0.000;1.000;0.667;3.000;2.000;12;6;2;0;4;3;15;7;6;23;73.9;74.7;2
2018;4;24;31525;31525.5;2519;26;0.333;0.000;0.667;0.333;1.333;1.333;2.000;1.667;2;0;3;2;5;5;7;6;4;21;72.9;73.7;2
2018;4;25;31526;31526.5;2519;27;2.000;2.000;1.000;0.667;0.333;0.000;0.000;1.333;7;7;4;3;2;0;0;5;4;18;70.8;71.6;2
2018;4;26;31527;31527.5;2520;1;1.667;0.667;0.333;1.000;1.000;0.333;0.667;1.667;6;3;2;4;4;2;3;6;4;15;69.4;70.3;2
2018;4;27;31528;31528.5;2520;2;1.333;0.000;0.000;0.667;1.333;2.667;1.667;2.000;5;0;0;3;5;12;6;7;5;14;68.7;69.6;2
2018;4;28;31529;31529.5;2520;3;1.667;0.667;0.667;0.333;1.333;0.667;0.333;0.000;6;3;3;2;5;3;2;0;3;0;70.2;71.1;2
2018;4;29;31530;31530.5;2520;4;0.333;0.000;1.000;0.667;1.333;1.333;0.333;0.667;2;0;4;3;5;5;2;3;3;0;71.1;72.2;2
2018;4;30;31531;31531.5;2520;5;2.333;1.333;0.667;0.667;2.000;1.667;1.333;0.000;9;5;3;3;7;6;5;0;5;0;70.2;71.3;2
2018;5;1;31532;31532.5;2520;6;0.000;0.333;1.000;0.333;0.333;0.333;0.333;0.667;0;2;4;2;2;2;2;3;2;0;68.4;69.5;2
2018;5;2;31533;31533.5;2520;7;1.000;2.000;1.667;1.000;1.000;0.667;0.333;0.000;4;7;6;4;4;3;2;0;4;0;67.1;68.1;2
2018;5;3;31534;31534.5;2520;8;0.333;0.333;0.333;0.333;0.667;0.667;1.000;1.333;2;2;2;2;3;3;4;5;3;0;66.5;67.6;2
2018;5;4;31535;31535.5;2520;9;0.333;0.667;1.333;0.667;0.667;1.000;1.333;1.000;2;3;5;3;3;4;5;4;4;13;67.8;68.9;2
2018;5;5;31536;31536.5;2520;10;0.667;0.667;0.333;2.667;4.000;4.667;4.333;5.667;3;3;2;12;27;39;32;67;23;14;67.6;68.7;2
2018;5;6;31537;31537.5;2520;11;5.667;4.000;3.333;2.667;3.000;2.333;4.333;4.333;67;27;18;12;15;9;32;32;26;15;67.2;68.4;2
2018;5;7;31538;31538.5;2520;12;3.667;4.000;3.000;1.667;3.000;3.333;2.333;3.333;22;27;15;6;15;18;9;18;16;14;69.6;70.9;2
2018;5;8;31539;31539.5;2520;13;2.667;3.000;2.333;2.667;2.667;3.667;3.667;2.000;12;15;9;12;12;22;22;7;14;20;69.6;70.9;2
2018;5;9;31540;31540.5;2520;14;3.333;2.667;2.333;1.667;2.333;2.333;4.000;3.667;18;12;9;6;9;9;27;22;14;23;69.6;70.9;2
2018;5;10;31541;31541.5;2520;15;3.333;2.667;3.000;2.000;2.000;3.000;0.667;2.667;18;12;15;7;7;15;3;12;11;11;69.6;71.0;2
2018;5;11;31542;31542.5;2520;16;2.000;3.333;3.667;1.667;3.000;2.000;3.667;3.333;7;18;22;6;15;7;22;18;14;11;70.3;71.7;2
2018;5;12;31543;31543.5;2520;17;2.667;3.667;1.000;1.333;1.000;0.667;1.667;2.000;12;22;4;5;4;3;6;7;8;13;69.8;71.2;2
2018;5;13;31544;31544.5;2520;18;0.667;1.667;2.333;2.000;2.000;2.000;2.333;2.333;3;6;9;7;7;7;9;9;7;12;70.9;72.4;2
2018;5;14;31545;31545.5;2520;19;1.000;1.000;1.000;0.667;0.667;0.667;0.667;2.000;4;4;4;3;3;3;3;7;4;0;70.3;71.8;2
2018;5;15;31546;31546.5;2520;20;0.000;0.333;0.667;0.333;0.667;1.333;0.667;1.000;0;2;3;2;3;5;3;4;3;0;70.3;71.9;2
2018;5;16;31547;31547.5;2520;21;0.000;0.000;0.333;0.333;1.333;0.667;1.333;1.333;0;0;2;2;5;3;5;5;3;0;69.9;71.5;2
2018;5;17;31548;31548.5;2520;22;2.667;1.667;1.667;2.667;3.000;2.333;2.333;2.000;12;6;6;12;15;9;9;7;10;0;69.0;70.5;2
